"ID_REF"	"GSM1847063"	"GSM1847064"	"GSM1847065"	"GSM1847066"	"GSM1847067"	"GSM1847068"	"GSM1847069"	"GSM1847070"
"ILMN_1214505"	6.455535	9.396268	-2.624781	2.876383	5.882393	1.667045	-7.540107	3.440306
"ILMN_1214508"	5.844487	1.616389	5.472288	3.594878	3.981743	3.827917	1.095103	6.192954
"ILMN_1214511"	2.350119	8.331102	16.65275	10.17663	10.02455	8.801232	-1.606156	15.51202
"ILMN_1214514"	2.868477	7.748165	5.244492	5.726222	3.813784	4.538296	1.30591	-2.185346
"ILMN_1214515"	137.0628	156.5109	154.6289	154.7048	147.2191	154.4087	144.6192	161.3834
"ILMN_1214517"	23.70171	13.99732	26.63333	16.06266	19.33598	25.62885	28.25856	31.65182
"ILMN_1214518"	0.313401	2.733938	-1.822975	-8.563322	0.8684939	-1.694906	-1.943266	-4.923238
"ILMN_1214531"	-1.699227	-4.853502	-7.450676	-2.365306	-4.007663	-1.131445	-5.120658	-0.800687
"ILMN_1214541"	-6.637331	-1.400482	-6.173632	-5.908392	-6.846583	-9.183814	0.008828943	-0.2797253
"ILMN_1214544"	17.74228	18.67319	20.73864	15.97099	11.27766	14.73104	13.84737	19.96842
"ILMN_1214548"	-3.883187	-1.482518	-3.033075	2.849977	2.44916	0.3574589	-0.2932083	-3.321011
"ILMN_1214561"	1243.427	1350.551	1237.077	1041.711	1112.127	1183.937	1286.951	1207.561
"ILMN_1214563"	4.21908	10.25672	21.40523	14.80635	8.777032	6.993293	7.224282	16.81827
"ILMN_1214571"	-0.5547974	2.561073	2.544128	3.768595	5.911048	-1.780643	1.928313	-0.378895
"ILMN_1214574"	9.95897	2.176365	3.642009	-2.312712	0.3026131	-0.6223423	-0.7422687	5.468872
"ILMN_1214585"	8.191518	1.457861	7.086463	3.31679	4.63055	7.282168	0.4485386	2.705897
"ILMN_1214593"	3.784972	11.23269	9.179018	5.189677	17.6697	11.57973	6.02594	14.28329
"ILMN_1214602"	5.356789	6.198308	9.165536	-0.9471361	2.259361	0.7477072	8.059742	6.353356
"ILMN_1214631"	48.5423	44.75516	52.28366	51.59512	73.8231	79.79996	70.7996	63.93542
"ILMN_1214634"	232.3921	234.9189	328.8801	313.4642	263.3173	232.0901	280.0817	266.3427
"ILMN_1214645"	68.00407	44.89501	51.92785	38.94272	42.53855	48.2711	64.3916	59.31369
"ILMN_1214661"	-9.612823	-1.399903	-8.198909	-4.213392	-4.730422	3.3156	-2.974991	-3.978937
"ILMN_1214664"	216.8825	196.8112	232.5389	170.2476	189.9322	202.9135	178.1461	198.6515
"ILMN_1214671"	1037.002	1012.693	854.8938	884.2675	1130.136	1045.2	1115.912	1180.366
"ILMN_1214700"	-2.615566	-3.354916	-4.9902	-0.7248413	-0.3807108	1.181254	-1.205709	0.3708771
"ILMN_1214708"	3.823961	1.227901	7.938627	-4.006576	3.074725	1.933549	4.871297	1.514062
"ILMN_1214713"	21.70287	6.504462	7.098066	6.999191	11.31014	17.60376	5.786782	22.0008
"ILMN_1214715"	-4.535662	2.518186	0.1057747	0.8742531	-3.634943	-3.768395	-0.6926958	-4.149549
"ILMN_1214719"	2.169027	1.597072	-0.6471655	7.342345	-1.999833	1.282255	7.891072	-7.693182
"ILMN_1214731"	1048.922	1159.307	1135.477	1274.434	805.4598	827.8981	786.4811	780.093
"ILMN_1214738"	49.98023	49.31841	41.02665	52.46629	75.43689	71.00204	61.23793	55.92757
"ILMN_1214750"	580.6516	510.1775	622.2108	543.1276	461.8727	450.9781	489.5413	472.6093
"ILMN_1214753"	17.28536	22.95026	9.351429	21.82724	19.01641	20.51237	15.0387	18.31539
"ILMN_1214762"	300.6226	332.1881	335.4983	354.7056	326.9343	324.1585	333.6429	377.7568
"ILMN_1214790"	3.192944	-0.3931944	-5.582732	-9.615644	-8.198909	-8.565501	-3.597477	-9.67789
"ILMN_1214793"	284.6802	271.751	274.2323	286.0814	311.3266	353.9556	327.7791	346.7066
"ILMN_1214800"	92.30564	93.5629	82.57607	91.45499	100.5448	110.0102	98.47831	78.3811
"ILMN_1214802"	-7.685637	3.203303	-9.626218	-0.2766506	-8.672339	-5.96905	-7.724513	-3.946136
"ILMN_1214810"	826.8373	795.2849	764.4421	789.3829	706.2224	721.3422	741.0277	769.4207
"ILMN_1214811"	354.3549	316.9429	362.3252	412.2096	424.1223	450.1316	424.0375	380.6032
"ILMN_1214822"	-1.580906	3.71784	6.842727	2.69918	-0.6023094	-2.157672	0.03658086	1.888332
"ILMN_1214823"	768.1783	955.4971	855.2983	828.8715	738.552	797.0274	819.1021	901.3345
"ILMN_1214829"	4.750857	14.11575	8.11974	3.473383	7.391994	6.355057	19.84421	3.701307
"ILMN_1214838"	7.272743	8.572051	-5.752369	4.647901	1.826797	-3.924238	0.7154081	-9.693763
"ILMN_1214839"	-8.190118	-4.290367	-7.355968	1.93696	-3.096776	-8.396725	0.285837	-11.28313
"ILMN_1214841"	3.191541	10.93869	8.323519	1.787872	2.276012	7.086463	9.468193	3.380267
"ILMN_1214843"	12.5	2.990101	2.061915	1.89802	7.790254	3.900125	1.763568	-0.5047457
"ILMN_1214848"	-3.670956	-6.912255	1.593354	1.315043	3.191541	-4.268468	-5.637959	0.9231899
"ILMN_1214850"	92.38589	97.62168	98.17196	94.5546	108.0934	110.2732	103.3147	96.56928
"ILMN_1214859"	8.236684	0.9024637	1.014418	7.727994	4.492398	4.270185	-5.512655	3.836589
"ILMN_1214866"	114.8802	119.4694	89.2244	93.67853	76.7673	93.07336	83.85895	100.9158
"ILMN_1214880"	24.6158	37.49154	48.93872	20.16297	15.43327	17.81878	17.00467	21.00604
"ILMN_1214888"	7.152581	-2.239653	2.660801	3.926813	-4.644788	5.166239	2.631701	3.493147
"ILMN_1214899"	6.125332	4.518412	1.472554	5.266102	2.384605	12.36137	7.790254	9.818303
"ILMN_1214907"	7.757694	4.705713	7.735945	13.4708	8.308744	11.13118	8.689826	10.57545
"ILMN_1214910"	5.752943	-2.508182	-3.265044	-3.699638	-6.370111	-3.572658	-4.340048	-0.803795
"ILMN_1214911"	25.49638	16.29977	11.80248	24.72	9.304801	18.46282	5.28486	2.906341
"ILMN_1214917"	6.972683	-2.300728	-0.1308195	1.476738	0.8755291	-1.658906	3.682959	-4.291628
"ILMN_1214918"	4447.388	3809.139	4334.21	4201.072	4804.531	4140.819	5041.087	4433.949
"ILMN_1214925"	2.250195	-5.114913	-1.175372	1.70816	-2.714672	-7.131201	0.9578474	5.586568
"ILMN_1214934"	1266.32	1323.115	1190.296	1268.304	1146.181	1216.978	1233.355	1242.647
"ILMN_1214937"	1001.907	1048.922	921.6879	883.3909	1095.626	1069.692	1004.356	1192.553
"ILMN_1214945"	-0.9087049	-4.999431	0.9143322	-1.632624	-1.809853	-9.04573	-6.669043	-2.453346
"ILMN_1214947"	-2.553393	8.769056	4.042253	3.796399	-1.298587	6.382952	-1.271484	0.8654078
"ILMN_1214950"	11.21004	14.61998	9.029898	13.07308	7.200761	8.023299	1.3387	2.638882
"ILMN_1214951"	291.3121	244.5625	288.7663	278.5308	246.0997	295.8596	242.2577	273.4982
"ILMN_1214952"	1559.578	1600.79	1799.635	1744.004	1783.559	1808.193	1850.416	1597.735
"ILMN_1214953"	197.6383	239.0911	230.549	246.5137	170.8903	187.1729	204.3391	223.7013
"ILMN_1214954"	15.72514	12.06326	18.14415	3.205314	17.05006	9.221334	10.03365	13.0254
"ILMN_1214964"	68.50233	90.70638	70.64982	66.46382	81.5176	95.94963	72.4193	55.49029
"ILMN_1214965"	2.424922	-0.7739336	-3.054724	10.67985	5.451459	-0.7977201	8.885792	0.6032541
"ILMN_1214966"	4.188704	2.081349	2.974703	8.49547	4.452512	2.148772	2.346207	6.329276
"ILMN_1214974"	29.95761	20.43333	19.07698	20.73864	24.40364	33.15688	31.56324	26.14677
"ILMN_1214975"	5.517818	6.395104	4.830434	0.3746708	-3.561486	7.652519	-0.6011936	6.693246
"ILMN_1214978"	-5.803167	-7.24922	-1.671121	-11.51864	8.168957	-8.918018	-3.19651	-2.219124
"ILMN_1214985"	5.225547	-6.478605	0.7458246	-0.4267914	-6.497915	-9.282693	6.472037	-2.58197
"ILMN_1214991"	64.46833	69.0804	78.64165	68.04708	105.6933	102.2872	118.2449	79.75192
"ILMN_1214994"	4.429325	12.36891	0.8439377	2.988087	-2.298637	-4.177502	-5.126578	-6.616087
"ILMN_1214998"	372.8006	558.7639	396.0318	603.943	374.2851	311.879	288.5145	315.9049
"ILMN_1215003"	4.30484	9.322268	8.510159	1.808676	2.447373	12.09324	0.3867186	-4.759905
"ILMN_1215004"	4529.694	4715.927	4913.434	4730.36	4059.518	4461.437	4334.21	4254.807
"ILMN_1215009"	65.67911	66.12083	76.91663	76.17141	91.61796	96.94954	82.29557	89.05457
"ILMN_1215011"	-8.557058	-3.782454	-0.9068758	0.3721073	-0.0721504	-2.969997	-3.851952	-1.978279
"ILMN_1215013"	-2.256754	-7.00886	-10.96126	-11.2362	-4.817852	-2.834262	-10.38123	-10.37299
"ILMN_1215019"	22.26781	36.65326	21.88203	15.12834	25.90787	40.8143	40.62243	35.71587
"ILMN_1215021"	5.89837	7.148025	3.4435	3.700143	1.519447	6.556032	-2.79793	12.26865
"ILMN_1215023"	10.27441	-1.362874	8.049763	4.519409	11.65286	12.46177	17.14427	16.17982
"ILMN_1215039"	11.03218	9.654482	4.953753	5.6533	14.53704	13.38888	17.00112	7.948021
"ILMN_1215061"	27.15939	13.87425	39.13985	31.47382	31.47382	17.70689	23.80449	23.18212
"ILMN_1215066"	-6.854712	1.318097	-4.165052	-7.574563	-4.052711	-7.677983	-4.318269	-4.512464
"ILMN_1215067"	-4.363572	-6.759892	-0.7667953	-3.647217	2.108624	-0.1625692	0.1105917	-6.230884
"ILMN_1215073"	2.960541	1.951159	3.306641	-3.537882	-9.040963	4.285147	-3.226386	1.946176
"ILMN_1215074"	0.942436	-0.4210808	3.213811	-5.865072	-3.11114	1.51337	-2.958768	-1.577307
"ILMN_1215085"	-6.926619	-7.558925	-0.3413164	4.81966	4.671556	1.992976	3.018224	1.687419
"ILMN_1215090"	-3.320206	-1.615819	0.7254227	7.411533	2.760333	5.443332	2.162048	-4.55192
"ILMN_1215091"	58.13474	86.98296	65.65562	54.79623	69.93283	72.49232	64.65797	74.52194
"ILMN_1215096"	61.23793	49.93398	52.36567	46.4272	53.67625	40.99815	44.2291	53.33494
"ILMN_1215115"	0.6499413	-1.159299	7.841993	-5.985491	1.369012	-0.3851168	0.2126835	-0.3025419
"ILMN_1215117"	867.3521	992.3544	826.8373	720.6022	767.2274	712.8467	743.9624	737.0912
"ILMN_1215120"	4095.137	3907.544	4447.388	4041.967	3988.186	4670.819	5017.464	4529.694
"ILMN_1215124"	6.308829	2.110214	-1.346699	1.508365	10.66412	8.504617	-1.012703	0.9796293
"ILMN_1215127"	4.986121	9.931621	15.53289	8.259075	8.651527	1.466884	10.47956	4.934367
"ILMN_1215134"	10.84471	-0.5623133	8.248939	5.829832	0.7844084	4.290845	2.822614	9.7113
"ILMN_1215135"	6.618199	2.554776	2.182112	-2.610708	6.032155	-0.661667	6.387284	-2.646365
"ILMN_1215136"	12.71184	3.307872	6.09059	5.538538	13.76186	1.509943	13.04168	7.33647
"ILMN_1215139"	-9.966776	-2.576987	-4.87441	-6.497915	-4.210559	-8.165701	-7.031361	0.5379074
"ILMN_1215147"	1665.337	1527.005	1657.962	1590.543	2128.663	2307.206	2015.727	2570.119
"ILMN_1215157"	320.2145	285.965	302.9202	292.2763	307.4084	314.9717	355.5885	344.7651
"ILMN_1215167"	245.5576	286.0814	215.5081	247.1109	274.2819	284.6802	278.3783	248.9008
"ILMN_1215174"	-3.059442	5.242709	9.093535	9.577623	9.406192	14.13159	-0.9945299	7.762668
"ILMN_1215183"	-3.106783	8.805246	-2.129102	-5.112873	1.728486	-0.1095583	2.260319	-0.1005956
"ILMN_1215184"	-2.400716	2.393129	-2.897458	0.8979567	4.732825	-2.853193	7.242795	1.816699
"ILMN_1215208"	6.94464	7.334235	4.992421	6.290224	10.32181	11.16732	18.80945	15.55629
"ILMN_1215209"	375.3719	416.9347	283.8731	600.7751	115.1514	116.2382	113.8664	101.5016
"ILMN_1215212"	401.5231	352.9627	366.281	424.0375	350.809	351.1031	294.0981	267.9622
"ILMN_1215218"	2036.278	2277.892	2101.014	2197.936	2101.014	2037.748	2028.934	2046.975
"ILMN_1215224"	-0.5870554	-6.381297	-6.245568	-10.54285	-4.101752	-8.373914	-11.63667	-12.2111
"ILMN_1215233"	292.3412	253.7774	309.8705	247.8968	208.1246	248.1748	275.0956	277.2851
"ILMN_1215238"	89.0127	59.51499	65.02923	69.27888	39.86168	49.61863	53.17377	33.94433
"ILMN_1215242"	195.9261	208.3893	214.62	201.6714	245.6325	270.8849	258.6822	248.2838
"ILMN_1215246"	32.23809	17.33262	25.35718	29.85112	20.10676	22.24315	22.01105	39.47381
"ILMN_1215252"	6.488617	4.498476	6.721855	8.734924	6.293656	7.627349	-0.5734007	5.550362
"ILMN_1215300"	-5.302732	-5.921143	-0.06434553	-9.12767	-2.035597	-3.233586	-5.599578	-4.721989
"ILMN_1215305"	29.38923	44.8683	32.81437	25.96245	43.18911	47.1781	44.25068	34.16489
"ILMN_1215331"	134.8683	125.7691	115.1192	107.046	116.657	130.7757	112.6345	111.6447
"ILMN_1215367"	5.675796	-7.29063	-3.654539	-4.666632	-1.701238	-2.079189	2.752274	-6.138174
"ILMN_1215394"	8.646373	-4.8769	9.773474	2.092687	4.22919	1.120258	3.624367	8.148449
"ILMN_1215401"	62.63029	56.61137	52.66275	32.06129	54.11885	41.11188	47.09682	42.35154
"ILMN_1215446"	-3.475471	5.393858	-2.219124	10.43442	1.98783	7.224282	9.70654	0.6201141
"ILMN_1215466"	12.2787	19.1744	5.871643	15.01085	11.79753	15.10982	9.986439	19.62467
"ILMN_1215469"	7562.445	6933.404	7968.224	7326.333	8338.735	8002.886	8987.794	8828.971
"ILMN_1215472"	2.447608	-0.2221081	-0.4643385	-3.224628	-1.474422	-6.001286	-7.220487	-5.429404
"ILMN_1215475"	7.347071	9.873122	5.28486	11.22016	4.2543	5.719015	6.199913	7.907235
"ILMN_1215477"	6.482778	-2.241162	6.167782	8.897644	5.302732	6.696798	9.565674	3.610367
"ILMN_1215493"	896.2944	947.3629	839.7502	854.67	687.5813	724.0728	859.8937	820.9348
"ILMN_1215504"	-5.50423	2.891927	0.3859022	-1.418572	5.021583	-5.403738	-0.7053034	-3.232853
"ILMN_1215521"	-2.87737	5.287535	1.756456	-2.315126	1.545586	-0.6563208	3.991319	5.825686
"ILMN_1215528"	6.859871	10.02999	9.185879	5.021583	10.51385	6.099084	6.157124	5.135508
"ILMN_1215537"	0.03722459	-0.702922	-2.826558	-12.78973	0.1794127	-2.565736	-4.339048	-6.209429
"ILMN_1215541"	-5.330209	6.526143	-4.435108	0.7364758	0.3544396	-1.71539	-4.24822	-0.1429302
"ILMN_1215544"	11.94511	9.851016	15.61821	11.58066	22.0008	13.06553	12.9118	10.49765
"ILMN_1215546"	-4.404611	0.4165304	-2.824847	-2.596788	-3.120281	-10.8482	-8.352431	1.748528
"ILMN_1215548"	-2.736242	0.1448296	-7.257827	-3.991978	-4.110531	-1.913563	-6.527438	0.6276482
"ILMN_1215550"	437.7914	467.4254	495.2308	590.0965	430.6819	433.8295	473.1314	473.4341
"ILMN_1215552"	1.660189	-3.324786	0.2664421	-5.020033	6.738628	-4.960464	10.12646	5.291124
"ILMN_1215558"	5.279707	4.738866	7.163509	1.936232	3.920536	3.870402	-0.9128372	4.685546
"ILMN_1215564"	-0.3017551	-2.693721	-1.985163	-2.949354	0.1688469	-5.582732	-7.398886	-3.997848
"ILMN_1215580"	-3.033738	5.348197	-1.528464	4.562549	-5.126578	-6.674589	5.187793	-1.552183
"ILMN_1215592"	-2.3256	-5.978797	-2.58197	-1.383647	-4.46694	-4.439219	-5.592101	-3.144428
"ILMN_1215595"	0.9310768	-7.457316	-12.42275	-9.595219	-4.023924	-3.14662	-11.73254	-3.061162
"ILMN_1215599"	-2.220977	1.640454	-0.1699869	4.065646	2.638882	-0.09516447	2.354314	4.732226
"ILMN_1215606"	633.043	643.4501	679.6824	775.6968	670.8135	609.5961	712.8467	719.0499
"ILMN_1215632"	13.49628	6.239954	5.180077	9.190306	0.6864565	1.367679	1.123367	0.9953316
"ILMN_1215638"	7.531005	16.87403	12.35626	8.051411	7.850801	5.512466	15.88274	11.41426
"ILMN_1215639"	199.2586	172.4622	167.4564	176.4837	220.2536	230.0832	173.1374	252.046
"ILMN_1215644"	229.6286	191.1431	200.1455	220.4789	195.9261	135.1068	196.8112	229.9912
"ILMN_1215647"	1892.559	1830.184	2054.829	1723.118	2241.8	2341.669	2222.171	2241.8
"ILMN_1215651"	0.2536572	0.8419321	-0.7825844	2.791829	0.3960999	0.5635822	-4.37179	-1.773678
"ILMN_1215657"	7.885904	-1.483648	8.409631	19.33133	8.331102	8.22433	7.81555	0.9333532
"ILMN_1215661"	26.83057	40.26612	24.68758	53.7799	22.60239	21.07152	34.11254	21.36364
"ILMN_1215673"	-0.5085394	-5.631263	-4.018283	0.4177559	-0.4707434	-2.89537	6.417299	-5.144316
"ILMN_1215681"	3507.249	3551.813	3601.541	3476.444	3125.371	3408.895	3162.518	3534.016
"ILMN_1215688"	-6.340788	1.147054	-4.761109	-4.934649	-0.5521166	0.9550245	-1.735537	-6.279369
"ILMN_1215692"	30.14048	34.47996	42.48119	34.09379	40.88919	50.61346	50.66502	48.40091
"ILMN_1215703"	220.3171	92.63883	181.5324	166.8628	220.4789	220.6526	264.2599	209.3161
"ILMN_1215713"	-0.2797253	-1.140388	1.13101	-7.311296	-1.557851	2.211004	-4.683922	3.571042
"ILMN_1215722"	14.64323	35.14431	20.10676	36.37319	36.43375	34.52757	28.51102	30.34511
"ILMN_1215724"	2.571901	2.919352	-0.02854174	6.969209	5.956591	12.96815	1.667045	12.34116
"ILMN_1215733"	145.6655	120.0418	156.7753	127.3236	182.9762	174.4772	156.9684	128.6718
"ILMN_1215737"	-2.314273	3.530893	-3.223488	-0.6345703	-5.193102	-1.123676	3.485048	6.194431
"ILMN_1215738"	15.42331	5.673938	11.4239	7.998791	6.010718	13.31309	11.50615	7.364146
"ILMN_1215740"	361.0376	326.9343	400.4483	348.8544	326.627	317.2801	359.4089	359.2706
"ILMN_1215755"	72.07993	53.7799	55.36001	51.56538	90.19769	103.4123	80.3842	75.55399
"ILMN_1215768"	1599.503	1585.001	1424.423	1293.626	1490.493	1350.551	1515.877	1544.018
"ILMN_1215772"	104.5853	101.714	87.73779	106.4389	89.51675	95.80836	89.05457	101.0643
"ILMN_1215781"	3.519507	5.663647	5.704589	1.096447	2.316342	0.02000314	5.382502	2.518186
"ILMN_1215795"	4.709353	-0.2184097	-8.420958	-3.096776	-2.064596	-0.4808704	1.947054	-5.118004
"ILMN_1215796"	3.260154	-2.29379	-2.683672	0.7016895	1.298694	-1.280152	2.376996	-1.260228
"ILMN_1215797"	53.88169	60.78434	41.40822	35.27603	39.08786	48.80934	33.60621	45.99061
"ILMN_1215803"	19.03683	19.05355	15.82793	14.07054	17.32785	20.84036	22.78077	15.90654
"ILMN_1215808"	-4.946105	-7.77844	-2.999607	-4.560193	-4.318269	-0.3337814	-5.988621	-4.949912
"ILMN_1215810"	1305.071	1454.12	1266.32	1204.606	1470.711	1525.344	1505.59	1669.646
"ILMN_1215822"	-2.633758	-3.84914	-0.8462669	-5.486422	0.973832	-8.186791	-2.324368	-4.706037
"ILMN_1215824"	8.110581	20.80775	7.075047	14.87145	16.91744	13.5163	19.65527	8.56345
"ILMN_1215828"	1.878923	0.998246	-2.220977	-3.12561	-5.979781	-6.890927	-1.588522	2.940295
"ILMN_1215849"	393.3493	341.4994	440.3004	384.548	374.7849	356.5458	428.9291	411.2675
"ILMN_1215854"	-0.6450216	0.5070522	8.355251	8.546334	3.890944	1.610479	0.4267099	-2.627698
"ILMN_1215859"	-2.064596	-0.9119093	4.274021	-3.862351	-1.247896	0.7837761	5.274075	6.74391
"ILMN_1215862"	261.7608	320.2991	197.3504	229.7029	44.6035	24.90493	34.8368	37.75791
"ILMN_1215878"	0.3740805	-7.83584	-1.423344	-5.841516	-0.9476473	-6.217312	-0.4194166	-7.09818
"ILMN_1215879"	-2.675008	-8.233904	-10.56257	-6.348307	5.040998	-12.3015	-3.736349	6.681873
"ILMN_1215883"	9.78518	5.225547	11.80539	-1.722177	12.00028	13.24204	-1.727274	6.404548
"ILMN_1215884"	23.48343	23.33772	26.40777	23.78328	23.25585	34.45096	33.15688	28.86271
"ILMN_1215885"	21.99348	27.04375	25.67347	11.11401	8.97707	12.41795	3.627511	5.42711
"ILMN_1215890"	37.20315	35.68633	34.7837	34.37929	43.06933	44.34251	38.44936	58.85023
"ILMN_1215893"	153.37	113.5024	161.8929	146.892	183.309	202.4801	188.351	152.4099
"ILMN_1215898"	129.885	106.2574	118.2719	105.5307	163.0145	139.152	137.1764	160.6383
"ILMN_1215901"	33.11999	32.78136	21.60618	36.31105	25.77765	32.25304	25.47824	28.84391
"ILMN_1215903"	207.5932	189.4373	222.1525	181.5324	286.6618	331.4233	263.6002	268.2283
"ILMN_1215910"	3.676013	10.62883	8.687873	1.818085	9.997227	5.878355	10.84031	13.18305
"ILMN_1215919"	126.7514	127.8006	85.17149	144.4618	84.07494	93.0154	106.3858	86.45885
"ILMN_1215928"	53.85074	44.80665	66.22836	55.73365	65.93102	68.12666	60.57499	75.85152
"ILMN_1215934"	-3.833714	-7.331168	-6.480192	-6.764347	-3.536144	-2.730669	5.415829	-6.351095
"ILMN_1215938"	0.1182421	-4.670478	-4.159106	-2.112412	11.56539	-3.331921	-2.898896	-0.4835455
"ILMN_1215951"	397.3752	333.7787	351.6209	345.6581	369.4483	382.6432	317.178	308.838
"ILMN_1215954"	6.345755	-2.673644	0.8777664	-2.571458	-2.936009	-4.96641	-3.806702	-4.059887
"ILMN_1215955"	4.713466	8.076729	-1.218098	5.092677	-0.7852041	0.4341667	2.599879	13.62975
"ILMN_1215967"	684.4202	588.4254	584.1902	547.564	549.6077	645.9352	605.7614	612.3766
"ILMN_1215969"	90.83305	100.2609	123.5839	105.807	62.91938	69.95345	97.35688	74.69436
"ILMN_1215972"	-6.626962	-3.224628	-9.96999	-0.4972593	2.842317	-1.487326	-4.789252	-5.74376
"ILMN_1215981"	-3.485306	1.181254	7.177363	4.61698	5.30462	3.367556	1.366058	0.937703
"ILMN_1216003"	-8.308343	-3.965273	1.33493	-3.889322	-0.2695038	-5.061473	-2.299725	-10.76874
"ILMN_1216007"	760.069	672.4451	696.4424	622.5518	730.4973	733.0226	698.7488	874.3096
"ILMN_1216015"	42.80116	29.34702	32.12356	30.43721	48.05745	53.33494	41.29578	34.76064
"ILMN_1216020"	-8.371924	2.471259	-0.4512245	10.89725	2.761362	0.9578474	-5.882356	-1.462092
"ILMN_1216021"	-1.080067	2.184507	0.5146177	0.3296869	-3.363135	2.473097	5.715846	-5.676115
"ILMN_1216029"	456.2086	512.5437	471.0468	479.5635	496.6239	532.474	486.5733	532.8713
"ILMN_1216035"	-7.026826	-1.40521	-8.743975	-5.135062	-0.4858305	3.530893	-9.595219	-6.706292
"ILMN_1216036"	30.38075	36.09813	29.32148	28.63735	30.96613	34.58801	33.85582	34.46667
"ILMN_1216042"	891.3063	833.0385	968.562	1412.251	485.4848	367.1531	367.2474	348.993
"ILMN_1216046"	46.37991	35.79205	53.69097	38.40567	60.92143	59.08858	61.66841	53.82553
"ILMN_1216072"	676.9426	570.4523	612.3766	566.8676	626.9346	593.5479	602.4059	659.7692
"ILMN_1216073"	-6.074162	-3.966494	-5.433889	-6.92753	-0.1222297	-4.280446	-5.903368	-6.232533
"ILMN_1216086"	17.80981	17.2091	14.50602	8.747545	8.450065	9.685845	13.4932	9.802538
"ILMN_1216089"	4.075217	6.019023	3.416427	11.3652	-0.738928	10.37539	-7.05777	1.361346
"ILMN_1216091"	12.95121	0.3338259	-4.800357	13.61279	13.4932	8.712096	7.396729	20.07652
"ILMN_1216092"	0.6082571	-5.292042	-2.095264	-9.62353	-5.72421	-3.779259	-6.437437	-6.873973
"ILMN_1216096"	-6.964828	-4.461637	-7.718666	-6.880035	-3.934426	-9.615644	2.034222	-0.0453884
"ILMN_1216099"	15.40996	32.21252	6.170063	18.3248	20.06529	12.494	14.14394	16.67268
"ILMN_1216110"	-3.083431	-2.866712	-1.357948	-5.882356	-2.684491	-4.529553	0.2266968	-4.504602
"ILMN_1216116"	1603.688	1644.863	1538.308	1570.969	1545.523	1452.675	1490.493	1517.557
"ILMN_1216122"	417.8207	404.1634	364.4893	351.9801	503.6359	489.988	466.8305	503.6359
"ILMN_1216133"	-8.882788	1.528578	1.667045	-4.211988	2.967046	5.208829	-6.274152	-4.914742
"ILMN_1216136"	203.5602	198.7915	272.6326	303.4084	121.904	111.0563	158.3837	117.3472
"ILMN_1216142"	-4.288563	1.847595	-2.905325	-7.104125	-6.245568	-6.518564	-6.21423	-2.811956
"ILMN_1216143"	294.0981	321.6473	279.9268	303.0381	189.1999	163.6106	225.0185	259.8823
"ILMN_1216149"	1.859701	0.6159266	-1.014643	-4.393162	8.519502	-2.408973	-5.191619	-4.103935
"ILMN_1216167"	858.9012	922.4874	879.2029	893.5526	1077.99	1033.998	988.9366	996.1158
"ILMN_1216168"	-5.138656	-6.026465	-2.198286	-6.58928	-3.187485	-2.987317	-7.707012	-4.100933
"ILMN_1216174"	66.66911	70.75729	65.19587	63.44654	69.82607	81.69395	72.27217	83.36993
"ILMN_1216178"	4.163292	2.23405	-0.661667	0.5593937	5.679449	8.845245	0.999213	6.91288
"ILMN_1216182"	46.06301	49.09914	55.76299	60.5589	63.11017	51.84192	52.05405	68.21863
"ILMN_1216183"	16.23656	13.69704	21.35713	22.87082	8.241023	21.39328	24.6413	13.83592
"ILMN_1216198"	125.5987	140.1623	139.6389	129.1515	167.8071	171.3989	168.1763	147.9374
"ILMN_1216204"	12.17219	6.37663	7.544984	10.57769	21.52682	17.35425	13.12873	12.33575
"ILMN_1216206"	93.26447	105.6933	84.28061	78.26327	119.3515	136.8372	111.6847	103.2882
